Order_ID,Order_Date,Customer_ID,Gender,Age,Customer_Segment,Membership_Type,State,City,Region,Product_Name,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Order_Status
ORD101881,2023-07-19,CUST9948,Male,36,Premium,Gold,Gujarat,Ahmedabad,West,Tablet,Samsung,3,63773,48311,5,181753.05,144933,36820.05,20.26,Debit Card,Delivered
ORD101882,2025-01-05,CUST3746,Male,21,Small Business,Gold,West Bengal,Kolkata,East,Water Purifier,Kent,5,89866,74943,5,426863.5,374715,52148.5,12.22,Debit Card,Returned
ORD101883,2023-11-25,CUST4814,Female,34,Corporate,Platinum,Maharashtra,Mumbai,West,Tablet,Samsung,1,82827,58859,15,70402.95,58859,11543.95,16.4,Net Banking,Delivered
ORD101884,2023-07-19,CUST3652,Male,41,Small Business,Silver,Andhra Pradesh,Vijayawada,South,Smart TV,LG,1,45499,36146,5,43224.05,36146,7078.05,16.38,Credit Card,Delivered
ORD101885,2022-09-21,CUST6602,Male,47,Corporate,Platinum,Gujarat,Ahmedabad,West,Air Conditioner,Voltas,3,52939,39435,5,150876.15,118305,32571.15,21.59,UPI,Cancelled
ORD101886,2024-06-02,CUST6723,Female,43,Retail,Platinum,Maharashtra,Mumbai,West,Water Purifier,Kent,2,81265,58019,5,154403.5,116038,38365.5,24.85,UPI,Delivered
ORD101887,2024-06-23,CUST7569,Female,48,Premium,Gold,West Bengal,Kolkata,East,Earbuds,Samsung,1,36938,31240,0,36938,31240,5698,15.43,UPI,Delivered
ORD101888,2022-12-24,CUST9983,Male,55,Corporate,Platinum,Andhra Pradesh,Vijayawada,South,Printer,HP,3,4126,3629,15,10521.3,10887,-365.7,-3.48,Net Banking,Delivered
ORD101889,2022-10-27,CUST3020,Female,38,Retail,Gold,Tamil Nadu,Chennai,South,Smart TV,Samsung,1,59366,46762,0,59366,46762,12604,21.23,Credit Card,Delivered
ORD101890,2023-04-26,CUST7045,Male,26,Premium,Silver,Maharashtra,Mumbai,West,Refrigerator,LG,3,68252,49902,15,174042.6,149706,24336.6,13.98,UPI,Delivered
ORD101891,2021-02-04,CUST2268,Male,42,Retail,Silver,West Bengal,Kolkata,East,Air Conditioner,Daikin,2,54693,42396,15,92978.1,84792,8186.1,8.8,UPI,Delivered
ORD101892,2024-05-17,CUST2911,Female,28,Retail,Silver,Maharashtra,Mumbai,West,Laptop,Lenovo,3,50095,33858,15,127742.25,101574,26168.25,20.49,EMI,Delivered
ORD101893,2023-10-31,CUST8157,Male,19,Corporate,Silver,Maharashtra,Mumbai,West,Bluetooth Speaker,JBL,5,56628,37468,15,240669,187340,53329,22.16,Debit Card,Delivered
ORD101894,2023-04-19,CUST6162,Female,44,Small Business,Silver,Karnataka,Bengaluru,South,Laptop,HP,5,82126,63226,20,328504,316130,12374,3.77,Credit Card,Delivered
ORD101895,2025-11-24,CUST5642,Male,35,Small Business,Silver,Gujarat,Ahmedabad,West,Laptop,Dell,3,3706,3125,5,10562.1,9375,1187.1,11.24,EMI,Returned
ORD101896,2021-01-23,CUST2176,Male,48,Premium,Platinum,Tamil Nadu,Chennai,South,iPad,Apple,4,83436,57656,0,333744,230624,103120,30.9,Net Banking,Delivered
ORD101897,2023-10-21,CUST5340,Female,30,Retail,Gold,Delhi,New Delhi,North,Laptop,Dell,1,28921,22410,10,26028.9,22410,3618.9,13.9,Credit Card,Delivered
ORD101898,2021-05-28,CUST2943,Female,18,Retail,Platinum,Tamil Nadu,Chennai,South,Smart TV,LG,3,31800,20952,0,95400,62856,32544,34.11,EMI,Delivered
ORD101899,2021-10-12,CUST8423,Male,52,Corporate,Platinum,Delhi,New Delhi,North,Monitor,Dell,4,34679,23765,15,117908.6,95060,22848.6,19.38,Net Banking,Delivered
ORD101900,2024-10-09,CUST6018,Male,48,Small Business,Silver,West Bengal,Kolkata,East,Laptop,HP,5,48431,35808,0,242155,179040,63115,26.06,Debit Card,Delivered
ORD101901,2023-09-19,CUST3578,Female,64,Corporate,Platinum,Karnataka,Bengaluru,South,Smart Watch,Apple,2,30630,21706,0,61260,43412,17848,29.13,EMI,Delivered
ORD101902,2024-06-17,CUST7626,Male,35,Retail,Gold,Delhi,New Delhi,North,Monitor,Dell,2,19063,14047,5,36219.7,28094,8125.7,22.43,Credit Card,Delivered
ORD101903,2024-05-26,CUST7136,Female,37,Premium,Platinum,Andhra Pradesh,Vijayawada,South,Vacuum Cleaner,Dyson,3,46820,36273,10,126414,108819,17595,13.92,UPI,Delivered
ORD101904,2022-04-04,CUST2531,Male,32,Retail,Platinum,Tamil Nadu,Chennai,South,Earbuds,Samsung,3,67807,47444,15,172907.85,142332,30575.85,17.68,UPI,Delivered
ORD101905,2021-09-24,CUST6914,Male,21,Retail,Platinum,Telangana,Hyderabad,South,Vacuum Cleaner,Dyson,3,78185,54199,20,187644,162597,25047,13.35,Debit Card,Delivered
ORD101906,2021-06-18,CUST1432,Female,21,Retail,Gold,Gujarat,Ahmedabad,West,Air Fryer,Philips,5,23015,16705,20,92060,83525,8535,9.27,EMI,Returned
ORD101907,2021-04-23,CUST4635,Female,38,Premium,Silver,Tamil Nadu,Chennai,South,Earbuds,Apple,3,72218,61302,15,184155.9,183906,249.9,0.14,Net Banking,Delivered
ORD101908,2024-08-07,CUST1881,Female,35,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Air Fryer,Philips,3,65013,50661,20,156031.2,151983,4048.2,2.59,EMI,Delivered
ORD101909,2024-06-25,CUST4467,Female,60,Small Business,Silver,Delhi,New Delhi,North,Refrigerator,Whirlpool,1,70533,57430,10,63479.7,57430,6049.7,9.53,EMI,Delivered
ORD101910,2024-04-19,CUST9850,Female,54,Corporate,Platinum,Telangana,Hyderabad,South,Laptop,Lenovo,2,61749,52912,10,111148.2,105824,5324.2,4.79,UPI,Delivered
ORD101911,2024-12-12,CUST3178,Male,30,Premium,Platinum,West Bengal,Kolkata,East,Washing Machine,LG,3,80149,56154,5,228424.65,168462,59962.65,26.25,Net Banking,Delivered
ORD101912,2022-05-04,CUST7841,Female,58,Corporate,Gold,Tamil Nadu,Chennai,South,Soundbar,JBL,5,58628,49145,5,278483,245725,32758,11.76,Credit Card,Delivered
ORD101913,2025-06-04,CUST2183,Female,50,Premium,Platinum,Maharashtra,Mumbai,West,Earbuds,Samsung,4,80095,53723,20,256304,214892,41412,16.16,Credit Card,Delivered
ORD101914,2024-09-27,CUST2171,Male,42,Small Business,Gold,Telangana,Hyderabad,South,Smart TV,Samsung,5,62463,48641,20,249852,243205,6647,2.66,Net Banking,Delivered
ORD101915,2021-07-25,CUST2300,Male,52,Premium,Gold,Karnataka,Bengaluru,South,Water Purifier,Kent,3,60112,44216,10,162302.4,132648,29654.4,18.27,Debit Card,Delivered
ORD101916,2024-05-18,CUST5551,Male,49,Corporate,Gold,Andhra Pradesh,Vijayawada,South,MacBook,Apple,1,5242,4238,20,4193.6,4238,-44.4,-1.06,Debit Card,Delivered
ORD101917,2022-11-18,CUST3490,Male,62,Retail,Silver,Telangana,Hyderabad,South,Tablet,Samsung,2,29122,23567,0,58244,47134,11110,19.07,EMI,Delivered
ORD101918,2024-06-11,CUST6067,Male,62,Corporate,Gold,Delhi,New Delhi,North,Bluetooth Speaker,JBL,1,72072,61426,20,57657.6,61426,-3768.4,-6.54,Net Banking,Delivered
ORD101919,2024-04-29,CUST2232,Female,43,Premium,Gold,Karnataka,Bengaluru,South,Earbuds,Apple,1,71930,52664,5,68333.5,52664,15669.5,22.93,Debit Card,Cancelled
ORD101920,2025-08-26,CUST6235,Female,56,Small Business,Platinum,West Bengal,Kolkata,East,Air Conditioner,Daikin,3,3399,2518,10,9177.3,7554,1623.3,17.69,UPI,Delivered
ORD101921,2023-01-31,CUST4767,Female,33,Corporate,Platinum,Maharashtra,Mumbai,West,iPhone,Apple,2,78288,57217,10,140918.4,114434,26484.4,18.79,Credit Card,Delivered
ORD101922,2022-01-12,CUST7309,Male,65,Retail,Platinum,Telangana,Hyderabad,South,iPad,Apple,3,75302,63428,0,225906,190284,35622,15.77,UPI,Delivered
ORD101923,2024-10-31,CUST8208,Female,37,Premium,Silver,Tamil Nadu,Chennai,South,OLED TV,Sony,1,17765,14334,5,16876.75,14334,2542.75,15.07,Credit Card,Delivered
ORD101924,2024-04-10,CUST8757,Female,44,Small Business,Platinum,Andhra Pradesh,Vijayawada,South,Tablet,Samsung,5,31291,26616,5,148632.25,133080,15552.25,10.46,EMI,Delivered
ORD101925,2024-02-24,CUST7412,Male,31,Retail,Silver,Gujarat,Ahmedabad,West,Earbuds,Apple,1,9935,6602,15,8444.75,6602,1842.75,21.82,EMI,Delivered
ORD101926,2025-03-30,CUST9005,Male,38,Retail,Platinum,West Bengal,Kolkata,East,Earbuds,Apple,1,32648,27141,20,26118.4,27141,-1022.6,-3.92,Debit Card,Cancelled
ORD101927,2025-06-11,CUST2047,Male,54,Corporate,Platinum,Telangana,Hyderabad,South,Tablet,Samsung,2,30822,20279,5,58561.8,40558,18003.8,30.74,EMI,Delivered
ORD101928,2025-11-27,CUST8550,Male,41,Premium,Platinum,Telangana,Hyderabad,South,Earbuds,Samsung,1,41101,29703,20,32880.8,29703,3177.8,9.66,Credit Card,Delivered
ORD101929,2025-03-12,CUST1172,Female,33,Corporate,Platinum,Karnataka,Bengaluru,South,Earbuds,Apple,2,77816,66566,5,147850.4,133132,14718.4,9.95,Net Banking,Delivered
ORD101930,2023-09-04,CUST8497,Female,40,Corporate,Platinum,Telangana,Hyderabad,South,Smart TV,Samsung,1,50361,37491,0,50361,37491,12870,25.56,EMI,Delivered
ORD101931,2022-06-19,CUST7939,Male,21,Premium,Platinum,West Bengal,Kolkata,East,Air Conditioner,Voltas,2,66552,56882,10,119793.6,113764,6029.6,5.03,EMI,Cancelled
ORD101932,2024-03-25,CUST7808,Male,33,Retail,Gold,Telangana,Hyderabad,South,Smart TV,LG,5,3290,2177,20,13160,10885,2275,17.29,EMI,Delivered
ORD101933,2024-08-17,CUST7978,Female,60,Premium,Silver,Telangana,Hyderabad,South,Air Conditioner,Daikin,3,57325,47252,20,137580,141756,-4176,-3.04,Credit Card,Delivered
ORD101934,2024-04-29,CUST3569,Female,35,Small Business,Gold,Delhi,New Delhi,North,Laptop,Dell,2,23680,16334,0,47360,32668,14692,31.02,Credit Card,Delivered
ORD101935,2023-11-03,CUST1403,Female,27,Retail,Silver,Delhi,New Delhi,North,Vacuum Cleaner,Dyson,2,39669,28795,10,71404.2,57590,13814.2,19.35,Credit Card,Delivered
ORD101936,2021-04-04,CUST4597,Female,55,Premium,Silver,Andhra Pradesh,Vijayawada,South,Air Conditioner,Daikin,2,67565,52036,20,108104,104072,4032,3.73,UPI,Delivered
ORD101937,2023-01-23,CUST7264,Female,41,Premium,Platinum,West Bengal,Kolkata,East,Gaming Console,Sony,3,67602,58287,20,162244.8,174861,-12616.2,-7.78,Credit Card,Delivered
ORD101938,2024-05-21,CUST3609,Male,32,Premium,Silver,Maharashtra,Mumbai,West,Refrigerator,Whirlpool,2,6219,5255,15,10572.3,10510,62.3,0.59,Credit Card,Delivered
ORD101939,2023-02-01,CUST2780,Male,38,Corporate,Gold,West Bengal,Kolkata,East,Galaxy Phone,Samsung,3,57731,47775,5,164533.35,143325,21208.35,12.89,UPI,Delivered
ORD101940,2023-10-31,CUST1357,Female,21,Premium,Silver,Telangana,Hyderabad,South,OLED TV,Sony,3,80077,57463,20,192184.8,172389,19795.8,10.3,Debit Card,Delivered
ORD101941,2023-01-01,CUST2503,Male,42,Retail,Silver,Karnataka,Bengaluru,South,Refrigerator,Whirlpool,1,72427,63234,10,65184.3,63234,1950.3,2.99,Debit Card,Delivered
ORD101942,2024-02-25,CUST5196,Male,42,Corporate,Gold,Gujarat,Ahmedabad,West,Air Conditioner,Voltas,2,55291,36560,20,88465.6,73120,15345.6,17.35,EMI,Delivered
ORD101943,2021-06-29,CUST1481,Male,56,Corporate,Platinum,Telangana,Hyderabad,South,Refrigerator,LG,1,38112,26352,0,38112,26352,11760,30.86,EMI,Delivered
ORD101944,2024-02-28,CUST6947,Male,43,Small Business,Gold,West Bengal,Kolkata,East,MacBook,Apple,4,17998,13223,10,64792.8,52892,11900.8,18.37,EMI,Delivered
ORD101945,2025-11-20,CUST6863,Male,48,Corporate,Platinum,Karnataka,Bengaluru,South,Smart Watch,Apple,2,70693,49886,20,113108.8,99772,13336.8,11.79,Debit Card,Delivered
ORD101946,2024-08-26,CUST2158,Female,36,Retail,Gold,Andhra Pradesh,Vijayawada,South,Gaming Console,Sony,4,52279,36425,0,209116,145700,63416,30.33,UPI,Delivered
ORD101947,2023-07-03,CUST6749,Male,63,Retail,Silver,Delhi,New Delhi,North,Refrigerator,LG,3,14075,9663,15,35891.25,28989,6902.25,19.23,Net Banking,Delivered
ORD101948,2025-02-18,CUST6368,Female,42,Retail,Gold,Maharashtra,Mumbai,West,iPad,Apple,5,48356,36000,10,217602,180000,37602,17.28,Credit Card,Delivered
ORD101949,2022-01-14,CUST9987,Female,36,Corporate,Gold,Telangana,Hyderabad,South,Earbuds,Samsung,2,29353,21164,5,55770.7,42328,13442.7,24.1,UPI,Delivered
ORD101950,2024-02-21,CUST5471,Male,38,Corporate,Platinum,Telangana,Hyderabad,South,Washing Machine,LG,3,53182,43597,5,151568.7,130791,20777.7,13.71,Credit Card,Delivered
ORD101951,2021-01-14,CUST1571,Male,43,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Refrigerator,Whirlpool,5,66442,43333,20,265768,216665,49103,18.48,EMI,Delivered
ORD101952,2024-07-04,CUST3150,Male,25,Premium,Gold,Delhi,New Delhi,North,Refrigerator,Whirlpool,4,34647,27139,0,138588,108556,30032,21.67,Debit Card,Delivered
ORD101953,2022-07-01,CUST9208,Female,23,Small Business,Platinum,Tamil Nadu,Chennai,South,Vacuum Cleaner,Dyson,4,84151,55788,15,286113.4,223152,62961.4,22.01,Net Banking,Delivered
ORD101954,2024-04-11,CUST4759,Female,20,Corporate,Silver,Tamil Nadu,Chennai,South,Vacuum Cleaner,Dyson,1,18362,14216,20,14689.6,14216,473.6,3.22,Debit Card,Delivered
ORD101955,2022-10-19,CUST4317,Male,63,Small Business,Gold,Delhi,New Delhi,North,Galaxy Phone,Samsung,5,55128,46657,15,234294,233285,1009,0.43,Credit Card,Delivered
ORD101956,2024-03-27,CUST4157,Female,33,Retail,Silver,Telangana,Hyderabad,South,Air Conditioner,Voltas,4,27515,21493,10,99054,85972,13082,13.21,Net Banking,Delivered
ORD101957,2022-09-10,CUST4818,Female,30,Small Business,Silver,Karnataka,Bengaluru,South,Monitor,Dell,4,26472,17566,5,100593.6,70264,30329.6,30.15,EMI,Delivered
ORD101958,2024-06-17,CUST5541,Male,22,Retail,Platinum,Tamil Nadu,Chennai,South,Galaxy Phone,Samsung,2,53033,46147,10,95459.4,92294,3165.4,3.32,Net Banking,Delivered
ORD101959,2023-11-18,CUST7087,Male,30,Premium,Silver,Delhi,New Delhi,North,iPhone,Apple,3,6152,5183,15,15687.6,15549,138.6,0.88,UPI,Delivered
ORD101960,2024-07-31,CUST7169,Male,24,Corporate,Gold,Karnataka,Bengaluru,South,Galaxy Phone,Samsung,1,79375,64669,5,75406.25,64669,10737.25,14.24,UPI,Delivered
ORD101961,2022-03-30,CUST2518,Male,61,Retail,Silver,Maharashtra,Mumbai,West,Washing Machine,LG,1,62879,42517,15,53447.15,42517,10930.15,20.45,Net Banking,Delivered
ORD101962,2025-07-02,CUST4321,Male,61,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Smart TV,LG,3,46577,35991,10,125757.9,107973,17784.9,14.14,Credit Card,Delivered
ORD101963,2022-08-21,CUST3690,Female,56,Corporate,Silver,Karnataka,Bengaluru,South,Soundbar,JBL,1,9027,7768,10,8124.3,7768,356.3,4.39,Debit Card,Delivered
ORD101964,2023-06-26,CUST1618,Male,19,Corporate,Gold,Gujarat,Ahmedabad,West,Water Purifier,Kent,1,46261,34743,5,43947.95,34743,9204.95,20.95,UPI,Delivered
ORD101965,2022-12-08,CUST6494,Female,63,Retail,Gold,Delhi,New Delhi,North,Printer,HP,3,87843,64915,15,223999.65,194745,29254.65,13.06,Credit Card,Returned
ORD101966,2023-11-05,CUST4108,Male,35,Corporate,Gold,Tamil Nadu,Chennai,South,Laptop,Lenovo,2,21642,16881,15,36791.4,33762,3029.4,8.23,EMI,Delivered
ORD101967,2022-11-13,CUST9295,Male,21,Small Business,Silver,Andhra Pradesh,Vijayawada,South,Microwave,Panasonic,5,35177,29021,5,167090.75,145105,21985.75,13.16,Net Banking,Delivered
ORD101968,2022-04-08,CUST5725,Male,24,Corporate,Platinum,Gujarat,Ahmedabad,West,Smart Watch,Samsung,2,27035,17734,15,45959.5,35468,10491.5,22.83,Debit Card,Delivered
ORD101969,2023-08-28,CUST1249,Male,36,Retail,Gold,West Bengal,Kolkata,East,OLED TV,Sony,5,13933,11437,10,62698.5,57185,5513.5,8.79,Net Banking,Returned
ORD101970,2024-08-30,CUST3666,Male,30,Premium,Platinum,West Bengal,Kolkata,East,Earbuds,Apple,1,73252,53693,10,65926.8,53693,12233.8,18.56,UPI,Delivered
ORD101971,2021-01-03,CUST5683,Male,19,Corporate,Silver,Karnataka,Bengaluru,South,Vacuum Cleaner,Dyson,4,61229,48724,15,208178.6,194896,13282.6,6.38,Debit Card,Delivered
ORD101972,2024-03-12,CUST7502,Male,65,Corporate,Platinum,Delhi,New Delhi,North,MacBook,Apple,2,52556,35832,10,94600.8,71664,22936.8,24.25,EMI,Delivered
ORD101973,2024-10-15,CUST4765,Male,36,Retail,Platinum,Maharashtra,Mumbai,West,Air Conditioner,Daikin,3,65152,43257,10,175910.4,129771,46139.4,26.23,Debit Card,Delivered
ORD101974,2025-07-05,CUST1486,Female,39,Retail,Platinum,Maharashtra,Mumbai,West,Galaxy Phone,Samsung,2,55630,44386,5,105697,88772,16925,16.01,Net Banking,Delivered
ORD101975,2021-06-18,CUST6168,Female,44,Premium,Platinum,Telangana,Hyderabad,South,iPhone,Apple,5,16924,13980,15,71927,69900,2027,2.82,EMI,Delivered
ORD101976,2025-06-29,CUST7951,Female,57,Small Business,Silver,Telangana,Hyderabad,South,Bluetooth Speaker,JBL,5,78527,54219,10,353371.5,271095,82276.5,23.28,Net Banking,Cancelled
ORD101977,2025-08-31,CUST3616,Female,31,Premium,Silver,Karnataka,Bengaluru,South,Soundbar,JBL,5,4319,3501,20,17276,17505,-229,-1.33,EMI,Delivered
ORD101978,2024-09-20,CUST6027,Male,24,Premium,Gold,Tamil Nadu,Chennai,South,Bluetooth Speaker,JBL,4,79611,62602,20,254755.2,250408,4347.2,1.71,EMI,Delivered
ORD101979,2023-05-02,CUST3669,Male,19,Retail,Silver,Karnataka,Bengaluru,South,Laptop,Lenovo,4,84064,66191,10,302630.4,264764,37866.4,12.51,EMI,Delivered
ORD101980,2022-05-05,CUST1669,Female,50,Corporate,Silver,Karnataka,Bengaluru,South,Laptop,Dell,4,55836,41491,10,201009.6,165964,35045.6,17.43,EMI,Delivered
ORD101981,2025-03-25,CUST7119,Male,26,Corporate,Platinum,Tamil Nadu,Chennai,South,Air Conditioner,Voltas,4,26380,22990,15,89692,91960,-2268,-2.53,UPI,Delivered
ORD101982,2025-11-27,CUST3171,Female,30,Corporate,Gold,Tamil Nadu,Chennai,South,Smart Watch,Samsung,4,63328,48606,0,253312,194424,58888,23.25,Debit Card,Delivered
ORD101983,2021-12-19,CUST7128,Male,45,Small Business,Gold,Telangana,Hyderabad,South,Air Conditioner,Voltas,4,84668,66458,5,321738.4,265832,55906.4,17.38,UPI,Delivered
ORD101984,2022-12-15,CUST5711,Female,22,Corporate,Gold,Gujarat,Ahmedabad,West,Laptop,Lenovo,5,21778,18211,5,103445.5,91055,12390.5,11.98,Net Banking,Delivered
ORD101985,2022-11-21,CUST1816,Male,24,Retail,Silver,Maharashtra,Mumbai,West,Microwave,Panasonic,1,28203,22766,20,22562.4,22766,-203.6,-0.9,EMI,Delivered
ORD101986,2023-01-17,CUST9422,Female,23,Small Business,Silver,Tamil Nadu,Chennai,South,Air Conditioner,Voltas,5,47171,40194,5,224062.25,200970,23092.25,10.31,EMI,Delivered
ORD101987,2023-08-01,CUST5836,Female,58,Premium,Silver,Delhi,New Delhi,North,Refrigerator,Whirlpool,1,62341,52483,0,62341,52483,9858,15.81,Net Banking,Delivered
ORD101988,2025-06-29,CUST3506,Male,44,Retail,Platinum,Telangana,Hyderabad,South,iPhone,Apple,1,30365,26661,5,28846.75,26661,2185.75,7.58,Debit Card,Delivered
ORD101989,2025-03-06,CUST9041,Female,55,Corporate,Gold,Tamil Nadu,Chennai,South,Smart TV,LG,3,75330,51469,15,192091.5,154407,37684.5,19.62,Credit Card,Delivered
ORD101990,2023-11-12,CUST7951,Female,44,Premium,Gold,Andhra Pradesh,Vijayawada,South,Microwave,Panasonic,5,16241,13342,5,77144.75,66710,10434.75,13.53,Credit Card,Delivered
ORD101991,2025-10-26,CUST2017,Female,42,Corporate,Platinum,Delhi,New Delhi,North,Refrigerator,Whirlpool,3,76966,61946,20,184718.4,185838,-1119.6,-0.61,UPI,Delivered
ORD101992,2021-03-10,CUST2163,Male,22,Retail,Gold,Tamil Nadu,Chennai,South,Smart Watch,Samsung,2,65102,54786,10,117183.6,109572,7611.6,6.5,Net Banking,Delivered
ORD101993,2021-05-06,CUST9809,Male,31,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Soundbar,JBL,2,57423,46578,0,114846,93156,21690,18.89,Net Banking,Delivered
ORD101994,2021-10-20,CUST8459,Male,21,Premium,Gold,Maharashtra,Mumbai,West,Gaming Console,Sony,5,49030,39727,5,232892.5,198635,34257.5,14.71,UPI,Delivered
ORD101995,2025-06-19,CUST7017,Female,54,Premium,Gold,Delhi,New Delhi,North,Air Fryer,Philips,1,88081,76328,10,79272.9,76328,2944.9,3.71,Debit Card,Delivered
ORD101996,2021-01-19,CUST9050,Female,41,Corporate,Gold,West Bengal,Kolkata,East,OLED TV,Sony,2,47747,39961,5,90719.3,79922,10797.3,11.9,EMI,Delivered
ORD101997,2025-02-10,CUST6784,Male,20,Small Business,Silver,Maharashtra,Mumbai,West,Tablet,Samsung,5,74484,49666,10,335178,248330,86848,25.91,EMI,Delivered
ORD101998,2021-07-24,CUST5619,Male,53,Premium,Gold,Gujarat,Ahmedabad,West,Gaming Console,Sony,4,72044,58187,15,244949.6,232748,12201.6,4.98,EMI,Delivered
ORD101999,2023-06-16,CUST3702,Female,58,Premium,Silver,West Bengal,Kolkata,East,Galaxy Phone,Samsung,1,88142,71607,5,83734.9,71607,12127.9,14.48,Net Banking,Cancelled
ORD102000,2023-08-25,CUST6989,Female,53,Small Business,Platinum,Delhi,New Delhi,North,Air Conditioner,Daikin,2,57031,39966,5,108358.9,79932,28426.9,26.23,Net Banking,Delivered
ORD102001,2023-05-17,CUST3062,Male,19,Small Business,Platinum,West Bengal,Kolkata,East,Galaxy Phone,Samsung,3,29858,19825,5,85095.3,59475,25620.3,30.11,UPI,Delivered
ORD102002,2021-09-24,CUST4613,Male,23,Small Business,Gold,Andhra Pradesh,Vijayawada,South,Earbuds,Samsung,4,6471,5220,20,20707.2,20880,-172.8,-0.83,Debit Card,Delivered
ORD102003,2021-05-22,CUST1538,Female,44,Corporate,Platinum,Karnataka,Bengaluru,South,iPhone,Apple,5,89077,63164,15,378577.25,315820,62757.25,16.58,Debit Card,Delivered
ORD102004,2022-10-22,CUST9360,Female,53,Small Business,Platinum,Delhi,New Delhi,North,Printer,HP,1,54354,47581,20,43483.2,47581,-4097.8,-9.42,Net Banking,Delivered
ORD102005,2024-05-01,CUST8110,Female,64,Small Business,Silver,Delhi,New Delhi,North,OLED TV,Sony,3,86322,64171,5,246017.7,192513,53504.7,21.75,Debit Card,Delivered
ORD102006,2021-02-15,CUST9945,Male,34,Retail,Gold,Delhi,New Delhi,North,Washing Machine,LG,1,79325,52389,15,67426.25,52389,15037.25,22.3,EMI,Returned
ORD102007,2025-12-20,CUST8103,Female,53,Premium,Silver,Tamil Nadu,Chennai,South,Smart Watch,Apple,1,87137,64442,20,69709.6,64442,5267.6,7.56,UPI,Returned
ORD102008,2021-04-29,CUST3164,Male,42,Premium,Gold,Maharashtra,Mumbai,West,MacBook,Apple,2,29242,24623,15,49711.4,49246,465.4,0.94,Debit Card,Returned
ORD102009,2024-08-21,CUST4818,Male,60,Small Business,Silver,Karnataka,Bengaluru,South,Smart TV,Samsung,4,39008,33573,20,124825.6,134292,-9466.4,-7.58,Credit Card,Delivered
ORD102010,2022-10-02,CUST6670,Female,57,Small Business,Platinum,Telangana,Hyderabad,South,Washing Machine,LG,2,14606,11561,5,27751.4,23122,4629.4,16.68,UPI,Delivered
ORD102011,2023-03-02,CUST5457,Female,58,Premium,Silver,West Bengal,Kolkata,East,Monitor,Dell,1,60811,50833,0,60811,50833,9978,16.41,Debit Card,Delivered
ORD102012,2023-08-01,CUST9204,Female,29,Retail,Silver,West Bengal,Kolkata,East,Washing Machine,LG,2,8227,5980,15,13985.9,11960,2025.9,14.49,EMI,Delivered
ORD102013,2023-06-14,CUST8213,Female,23,Retail,Silver,Tamil Nadu,Chennai,South,Smart Watch,Apple,1,9275,7522,10,8347.5,7522,825.5,9.89,Credit Card,Delivered
ORD102014,2022-09-14,CUST8948,Male,55,Small Business,Platinum,Telangana,Hyderabad,South,iPad,Apple,3,68078,56193,5,194022.3,168579,25443.3,13.11,Credit Card,Delivered
ORD102015,2024-10-25,CUST7810,Female,33,Premium,Silver,West Bengal,Kolkata,East,OnePlus Phone,OnePlus,4,78872,53065,5,299713.6,212260,87453.6,29.18,Net Banking,Delivered
